Acc_x,Acc_y,Acc_z,Gyro_X,Gyro_Y,Gyro_Z,Label,Semantic_Interpretation
-3.887268,-0.22480774,7.4426575,-0.038146973,-0.09954834,0.56152344,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-4.040802,-0.11769104,7.498596,-0.028533936,-0.13693237,0.585022,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-4.059845,-0.17243958,7.5700073,-0.024261475,-0.16577148,0.6159973,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-3.9348755,-0.06889343,7.6533203,-0.017852783,-0.1946106,0.6448364,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-3.8646545,0.052505493,7.927063,-0.012512207,-0.2234497,0.6715393,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-3.7730103,0.18699646,8.09845,0.000305176,-0.2501526,0.69503784,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-3.6099548,0.17033386,8.2127075,0.016326904,-0.272583,0.7131958,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-3.3374023,0.14533997,8.432892,0.033416748,-0.2992859,0.7292175,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.9779663,0.09892273,8.528107,0.056915283,-0.33239746,0.73883057,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.6756592,-0.08912659,8.48645,0.085754395,-0.3911438,0.73883057,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.494751,-0.34858704,8.342438,0.112457275,-0.48086548,0.7281494,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.5280762,-0.6663666,7.966339,0.13168335,-0.5930176,0.705719,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.7827759,-0.94725037,7.548584,0.1348877,-0.71051025,0.6800842,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-3.3040771,-1.2888336,7.162964,0.11672974,-0.81411743,0.65444946,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-3.7432556,-1.5209198,6.873749,0.087890625,-0.8974304,0.62667847,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-4.5240173,-1.785141,6.7309265,0.063323975,-0.97540283,0.59677124,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-5.4987793,-2.0148468,6.425049,0.04196167,-1.0469666,0.5711365,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-6.669922,-1.9410553,6.347687,0.029144287,-1.0960999,0.54870605,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-7.588745,-1.6006622,6.2489014,0.02166748,-1.1185303,0.5252075,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-8.769409,-1.6292267,6.0251465,0.005645752,-1.0277405,0.48034668,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-9.7655945,-1.5006866,5.868042,0.01953125,-1.0950317,0.50064087,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-10.561829,-1.253128,5.828766,-0.017852783,-0.92092896,0.4675293,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-11.152161,-1.0460358,5.925171,-0.055236816,-0.78848267,0.45684814,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-11.544922,-0.81632996,6.059662,-0.095825195,-0.64642334,0.43121338,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-11.705597,-0.62828064,6.3655396,-0.13320923,-0.504364,0.38742065,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-11.719879,-0.56044006,6.639282,-0.16845703,-0.36871338,0.31158447,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-11.460419,-0.58781433,7.053467,-0.20690918,-0.22772217,0.19302368,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-10.885559,-0.70207214,7.3771973,-0.24536133,-0.07070923,0.040283203,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-10.295227,-0.55210876,7.9675293,-0.2774048,0.087371826,-0.13809204,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-9.957214,-0.39619446,8.729248,-0.27954102,0.24224854,-0.3175354,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-9.576355,-0.4580841,9.581421,-0.2368164,0.41207886,-0.45211792,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-9.195496,-0.5830536,10.276489,-0.14602661,0.5851135,-0.5151367,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-8.812256,-0.7068329,10.766846,-0.028533936,0.73999023,-0.48843384,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-8.642059,-0.48664856,11.440491,0.09963989,0.848938,-0.37948608,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-8.382599,-0.10221863,11.959412,0.2267456,0.8991394,-0.22354126,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-8.320709,0.30958557,12.353363,0.3378296,0.87350464,-0.061187744,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-8.374268,0.818985,12.852051,0.44036865,0.821167,0.07873535,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-8.692047,1.1808014,13.2341,0.53009033,0.7848511,0.15991211,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-9.369263,1.4128876,13.363831,0.61553955,0.7859192,0.15670776,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-10.084564,1.6687775,13.442383,0.59524536,0.76776123,0.18127441,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-10.415436,1.6390228,13.481659,0.58776855,0.85961914,0.08621216,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-10.37973,1.5235748,13.579254,0.5119324,0.9771118,0.003967285,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-9.748932,1.4164581,13.691132,0.40512085,1.080719,-0.06652832,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-8.819397,1.5973663,14.055328,0.2833557,1.1234436,-0.106048584,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-7.8493958,1.8806305,14.32312,0.17654419,1.0668335,-0.110321045,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-7.4102173,2.2472076,14.938446,0.10925293,0.8991394,-0.07507324,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-7.1150513,2.435257,14.949158,0.10177612,0.64920044,-0.005645752,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-7.2888184,2.3769379,14.7361145,0.13916016,0.39071655,0.075531006,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-7.1805115,2.011551,13.969635,0.18829346,0.17816162,0.16311646,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-6.709198,1.6580658,13.288849,0.22247314,0.002990723,0.24215698,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-6.4759216,1.345047,12.531891,0.24597168,-0.16897583,0.28167725,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-6.2962036,0.9487152,11.778503,0.25238037,-0.328125,0.30090332,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-6.1033936,0.5726166,11.076294,0.23849487,-0.45309448,0.30303955,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-5.7891846,0.3310089,10.60498,0.20751953,-0.53533936,0.28167725,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-5.3333435,0.0846405,10.002747,0.1701355,-0.59835815,0.25177002,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-4.931061,-0.15577698,9.64093,0.13916016,-0.6571045,0.21331787,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-4.552582,-0.43785095,9.105347,0.12420654,-0.736145,0.1737976,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-4.433563,-0.6973114,8.669739,0.11566162,-0.82266235,0.1385498,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-4.3014526,-0.8199005,8.2638855,0.112457275,-0.9038391,0.11077881,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-4.061035,-0.9520111,7.8163757,0.11352539,-0.9711304,0.08728027,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-3.925354,-1.0246124,7.3902893,0.11993408,-1.0127869,0.055236816,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-3.7944336,-0.9853363,6.9225464,0.128479,-1.0298767,0.018920898,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-3.694458,-0.9793854,6.5631104,0.13809204,-1.023468,-0.02166748,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-3.5361633,-0.8770294,6.142975,0.14663696,-0.9946289,-0.06652832,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-3.4730835,-0.82466125,5.868042,0.14984131,-0.94122314,-0.112457275,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-3.251709,-0.75086975,5.625244,0.14984131,-0.87179565,-0.16906738,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-3.1660156,-0.6235199,5.227722,0.14663696,-0.7927551,-0.22567749,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-3.014862,-0.5413971,4.994446,0.14022827,-0.71585083,-0.28121948,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.918457,-0.4164276,4.8206787,0.12634277,-0.63360596,-0.3378296,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.8613281,-0.25813293,4.586212,0.1071167,-0.5524292,-0.39657593,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.9006042,-0.08555603,4.4160156,0.083618164,-0.47125244,-0.45425415,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.9589233,-0.004623413,4.4076843,0.056915283,-0.38900757,-0.50231934,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.956543,0.1013031,4.336273,0.034484863,-0.30889893,-0.54504395,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.9648743,0.2167511,4.270813,0.016326904,-0.23092651,-0.5717468,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.943451,0.27149963,4.296997,0.001373291,-0.16149902,-0.58670044,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
